"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-16","26.1","34.8",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-17","26.9",,"20.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-18","28.7",,"21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-19","30.4",,"21.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-20","31.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-21","31.9",,"24.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-22","30.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-23","31.4",,"21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-24","31.9",,"21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-25","30.9","39.2","24.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-26","31.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-27","33.1",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-28","33.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-29","33.6",,"24.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-30","34.2",,"25.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-03-31","32.2","40.1","24.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-01","29.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-02","29.2","35.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-03","31.3",,"21.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-04","31.9",,"23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-05","30.3",,"23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-06","30.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-07","30.1","37.0","18.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-08","25.5","36.4","19.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-09","29.7",,"20.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-10","29.9","34.5","22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-11","29.1",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-12","31.5",,"23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-13","32.3",,"23.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-14","33.4",,"26.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-15","29.2","38.0","24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-16","33.0",,"24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-17","34.8",,"26.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-18","34.1","39.4","26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-19","34.9",,"26.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-20","34.7","41.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-21","34.2","40.8","25.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-22","33.6","40.4","26.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-23","34.8",,"26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-24","35.4","40.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-25","34.4","41.0","24.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-26","33.8","40.0","27.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-27","34.7",,"25.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-28","33.9",,"25.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-29","35.4",,"26.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-04-30","35.9","42.0","27.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-01","35.1","42.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-02","33.8","42.5","26.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-03","28.8","40.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-04","30.6","39.0","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-05","33.5",,"25.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-06","34.6",,"27.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-07","35.4",,"27.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-08","36.1",,"27.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-09","32.8","40.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-10","33.9","39.3",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-11","35.2",,"27.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-12","34.1",,"27.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-13","33.1","40.0","26.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-14","31.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-15","32.1","38.5","22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-16","33.6",,"26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-17","31.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-18","33.8","40.3","23.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-19","35.6",,"26.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-20","35.6","41.3","27.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-21","34.8","41.3","28.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-22","34.7",,"28.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-23","33.9","39.8","28.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-24","34.5",,"28.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-25","34.6","41.0","25.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-26","34.3","39.9","27.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-27","34.1","39.3","25.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-28","35.7",,"28.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-29","36.3",,"28.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-30","34.9","42.5","27.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-05-31","32.6","40.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-01","33.8","40.1","24.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-02","27.9","38.9","24.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-03","32.0",,"25.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-04","31.8","37.8",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-05","31.9",,"26.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-06","32.4","39.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-07","28.8","37.9","23.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-08","28.4","33.4","24.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-09","29.3",,"24.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-10","28.4","34.2","24.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-11","28.4","36.5","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-12","28.6",,"23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-13","30.7",,"23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-14","30.9","35.2","25.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-15","31.9",,"26.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-16","31.6","37.7","25.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-17","30.9","36.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-18","30.2","36.3","24.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-19","30.9",,"24.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-20","32.9",,"25.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-21","32.4",,"26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-22","28.0","37.3",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-23","27.4","34.3","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-24","28.9",,"23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-25","29.1","32.9","24.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-26","29.1","33.2","23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-27","28.2","33.6","24.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-28","28.8","33.4","24.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-29","28.8","33.2","24.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-06-30","30.3",,"24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-01","29.7","35.9","24.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-02","30.4","34.1","24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-03","28.8","35.7","23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-04","29.1","33.7","24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-05","28.0","34.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-06","26.7","34.2","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-07","24.8","29.8",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-08","24.9","26.7","21.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-09","25.6",,"22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-10","26.5",,"22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-11","25.8","30.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-12","23.9","29.2","21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-13","25.4",,"22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-14","25.2","29.2","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-15","25.7",,"22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-16","24.9","28.4","23.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-17","26.9",,"23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-18","27.4","31.0","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-19","27.9",,"22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-20","26.7","30.7","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-21","26.2","29.4","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-22","27.7","31.0","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-23","27.2",,"23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-24","27.9",,"23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-25","28.3","33.2","23.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-26","27.3","33.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-27","28.1",,"23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-28","28.9","32.3","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-29","28.5","32.9","23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-30","29.4",,"23.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-07-31","28.7","33.8","23.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-01","27.2","32.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-02","28.4","34.0","22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-03","29.0",,"23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-04","28.3","33.2","23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-05","27.8","33.2","23.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-06","28.0","32.8","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-07","27.3","32.7","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-08","27.2",,"23.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-09","26.2",,"22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-10","27.1","33.2","22.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-11","23.8","31.7","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-12","24.9",,"21.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-13","26.2",,"22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-14","26.1","29.0","22.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-15","25.6","29.0","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-16","24.3","26.9","21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-17","26.2",,"21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-18","26.9",,"21.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-19","25.2","30.4","22.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-20","23.3","27.2","20.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-21","25.7",,"20.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-22","26.3",,"21.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-23","26.4","30.2","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-24","27.6",,"21.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-25","26.8","31.2","22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-26","25.7","30.8","22.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-27","25.1","29.6","20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-28","26.2","29.7","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-29","27.4",,"21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-30","28.0","32.2","22.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-08-31","27.1","32.2","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-01","27.5","31.8","22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-02","26.8","32.2","22.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-03","26.3","31.2","21.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-04","27.8",,"21.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-05","27.6","32.2","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-06","26.2","30.6","20.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-07","27.2",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-08","27.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-09","28.6",,"21.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-10","29.3",,"22.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-11","28.0","35.7","21.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-12","27.4","33.8","21.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-13","28.6",,"22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-14","28.8",,"22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-15","29.9","33.7","22.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-16","29.8","33.7","22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-17","25.1","31.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-18","27.8","31.7","21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-19","26.3","31.4","23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-20","27.6","31.4","21.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-21","23.9","30.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-22","27.9",,"21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-23","28.9",,"22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-24","27.4","33.0","22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-25","27.6","33.4","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-26","26.4","33.2","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-27","28.1",,"20.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-28","27.6","32.4","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-29","28.4",,"21.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-09-30","29.6",,"22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-01","28.8","33.7","22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-02","29.7",,"22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-03","29.7","33.8","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-04","29.2","33.5","23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-05","28.3","33.2","22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-06","28.2","32.8","20.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-07","28.9",,"21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-08","29.1","33.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-09","28.6","34.2","19.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-10","28.1","34.2","19.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-11","28.3","34.2","20.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-12","28.1","33.4","19.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-13","29.1",,"20.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-14","29.6","34.4","22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-15","29.1","34.5","25.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-16","27.5",,"23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-17","24.6","32.7","21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-18","26.9",,"21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-19","27.9",,"19.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-20","28.7","32.4","19.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-21","29.3","33.2","22.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-22","28.9",,"20.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-23","29.2","34.6","20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-24","26.8","34.0","21.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-25","27.3","32.4","19.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-26","26.6","32.7","16.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-27","25.8",,"16.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-28","26.5","33.2","16.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-29","25.4","32.2","16.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-30","25.7","31.2","16.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-10-31","27.1",,"16.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-01","26.8","31.9","18.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-02","26.4","31.2","21.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-03","27.2",,"22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-04","27.6",,"21.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-05","28.3",,"21.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-06","28.7","33.5","20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-07","28.4","33.5","20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-08","28.5","33.4","20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-09","27.8","33.0","19.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-10","27.7","33.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-11","26.5","33.8","15.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-12","25.5","33.7","14.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-13","25.5","32.2","14.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-14","24.9","33.2","14.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-15","26.7",,"15.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-16","27.9","33.7","17.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-17","28.4","33.2","22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-18","28.3","32.9","22.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-19","27.8","32.6","21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-20","26.8","32.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-21","26.7","31.2","19.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-22","25.9","31.9","19.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-23","26.0","30.8","19.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-24","25.5",,"16.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-25","24.9","31.2","15.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-26","24.1","31.6","13.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-27","24.3","30.7","13.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-28","23.7","29.5","14.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-29","24.4",,"14.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-11-30","24.2","30.0","14.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-01","24.1","30.8","14.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-02","24.0","29.4","14.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-03","23.9","29.2","16.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-04","24.8",,"17.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-05","26.4",,"20.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-06","26.9",,"21.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-07","26.5","31.5","20.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-08","26.1","30.6","20.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-09","26.4",,"20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-10","26.6",,"20.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-11","25.8",,"19.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-12","26.4",,"19.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-13","24.4","31.2","19.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-14","22.0","28.7","18.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-15","23.2",,"18.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-16","22.3","27.5","16.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-17","18.8","27.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-18","17.8","20.8","15.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-19","20.8",,"14.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-20","21.6",,"15.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-21","23.3",,"14.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-22","23.4","28.5","15.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-23","24.2","28.8","18.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-24","23.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-25","25.3",,"16.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-26","25.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-27","23.8","31.8",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-28","19.7","29.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-29","20.4","28.6","9.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-30","20.3","27.9","10.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2018-12-31","19.8","27.2","9.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-01","20.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-02","21.9",,"9.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-03","22.7","30.5","11.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-04","21.9","30.8","12.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-05","23.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-06","23.1","30.0","15.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-07","23.3",,"15.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-08","21.7","29.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-09","21.7",,"10.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-10","22.2","29.8","10.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-11","23.5",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-12","23.9","29.4","17.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-13","24.6",,"17.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-14","24.1","29.6","15.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-15","23.8","29.5","14.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-16","23.6","30.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-17","23.8","30.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-18","24.1",,"14.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-19","23.3","30.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-20","23.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-21","24.3",,"14.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-01-22","25.0",,
